460,511.79,1064.14
461,517.33,1057.19
462,522.88,1050.24
463,528.42,1043.29
464,533.96,1036.34
465,539.5,1029.39
466,545.05,1022.44
467,550.59,1015.49
468,556.13,1008.54
469,561.68,1001.59
470,567.22,994.64
471,570.73,987.5
472,574.24,980.37
473,577.75,973.24
474,581.26,966.1
475,584.77,958.97
476,588.29,951.83
477,591.8,944.69
478,595.31,937.56
479,598.82,930.42
480,602.33,923.29
481,605.84,916.15
482,609.35,909.02
483,611.5,903.74
484,613.66,898.47
485,615.81,893.19
486,617.96,887.91
487,620.11,882.63
488,622.27,877.36
489,624.42,872.08
490,626.57,866.8
491,628.72,861.52
492,630.88,856.25
493,633.03,850.97
494,633.49,849.36
495,633.95,847.76
496,634.4,846.15
497,634.86,844.54
498,635.32,842.93
499,635.78,841.33
500,636.24,839.72
501,636.7,838.11
502,637.15,836.5
503,637.61,834.9
504,638.07,833.29
505,638.53,831.68
506,638.99,830.08
507,639.44,828.47
508,639.9,826.86
509,640.36,825.25
510,640.82,823.65
511,641.28,822.04
512,641.74,820.43
513,642.19,818.82
514,642.65,817.22
515,643.11,815.61
516,643.49,814.66
517,643.87,813.72
518,644.25,812.77
519,644.63,811.83
520,645.01,810.88
521,645.39,809.94
522,645.77,809.0
523,646.15,808.05
524,646.53,807.11
525,646.91,806.16
526,647.92,803.82
527,648.92,801.49
528,649.93,799.15
529,650.94,796.82
530,651.94,794.49
531,652.95,792.15
532,653.96,789.81
533,654.96,787.48
534,655.97,785.14
535,656.98,782.81
536,657.98,780.48
537,658.99,778.14
538,660.2,776.6
539,661.41,775.06
540,662.63,773.52
541,663.84,771.99
542,665.05,770.45
543,666.26,768.91
544,667.48,767.37
545,668.69,765.83
546,669.9,764.29
547,671.12,762.76
548,672.33,761.22
549,673.54,759.68
550,673.54,759.68
551,673.54,759.68
552,673.54,759.68
553,673.54,759.68
554,673.54,759.68
555,673.54,759.68
556,673.54,759.68
557,673.54,759.68
558,673.54,759.68
559,673.54,759.68
560,673.54,759.68
561,673.54,759.68
562,673.54,759.68
563,673.54,759.68
564,673.54,759.68
565,673.54,759.68
566,673.54,759.68
567,673.54,759.68
568,673.54,759.68
569,673.54,759.68
570,673.54,759.68
571,673.54,759.68
572,673.54,759.68
573,673.54,759.68
574,673.54,759.68
575,673.54,759.68
576,673.54,759.68
577,673.54,759.68
578,673.54,759.68
579,673.54,759.68
580,673.54,759.68
581,673.54,759.68
582,673.54,759.68
583,673.54,759.68
584,673.54,759.68
585,673.54,759.68
586,673.54,759.68
587,673.54,759.68
588,673.54,759.68
589,673.54,759.68
590,673.54,759.68
591,673.54,759.68
592,673.54,759.68
593,673.54,759.68
594,673.54,759.68
595,673.54,759.68
596,673.54,759.68
597,673.54,759.68
598,673.54,759.68
599,673.54,759.68
600,673.54,759.68
601,673.54,759.68
602,673.54,759.68
603,673.54,759.68
604,673.54,759.68
605,673.54,759.68
606,673.54,759.68
607,673.54,759.68
608,673.54,759.68
609,673.54,759.68
610,673.54,759.68
611,673.54,759.68
612,673.54,759.68
613,673.54,759.68
614,673.54,759.68
615,673.54,759.68
616,673.54,759.68
617,673.54,759.68
618,673.54,759.68
619,673.54,759.68
620,673.54,759.68
621,673.54,759.68
622,673.54,759.68
623,673.54,759.68
624,673.54,759.68
625,673.54,759.68
626,673.54,759.68
627,673.54,759.68
628,673.54,759.68
629,673.54,759.68
630,673.54,759.68
631,674.67,758.3
632,675.8,756.92
633,676.93,755.55
634,678.06,754.17
635,679.19,752.79
636,680.33,751.41
637,681.46,750.03
638,682.59,748.66
639,683.72,747.28
640,684.85,745.9
641,685.56,744.94
642,686.28,743.99
643,686.99,743.03
644,687.7,742.07
645,688.41,741.12
646,689.13,740.16
647,689.84,739.2
648,690.55,738.24
649,691.27,737.29
650,691.98,736.33
651,691.98,736.33
652,691.98,736.33
653,691.98,736.33
654,691.98,736.33
655,691.98,736.33
656,691.98,736.33
657,691.98,736.33
658,691.98,736.33
659,691.98,736.33
660,691.98,736.33
661,693.18,733.97
662,694.38,731.62
663,695.58,729.26
664,696.78,726.9
665,697.98,724.55
666,699.17,722.19
667,700.37,719.83
668,701.57,717.47
669,702.77,715.12
670,703.97,712.76
671,704.16,711.2
672,704.35,709.65
673,704.54,708.09
674,704.73,706.53
675,704.92,704.98
676,705.11,703.42
677,705.3,701.86
678,705.49,700.31
679,705.68,698.75
680,705.87,697.19
681,706.06,695.63
682,706.25,694.08
683,706.44,692.52
684,706.63,690.96
685,706.82,689.41
686,707.01,687.85
687,707.2,686.29
688,707.39,684.74
689,707.58,683.18
690,707.77,681.62
691,707.96,680.07
692,708.15,678.51
693,708.21,677.99
694,708.28,677.47
695,708.34,676.95
696,708.4,676.43
697,708.47,675.92
698,708.53,675.4
699,708.59,674.88
700,708.66,674.36
701,708.72,673.84
702,709.9,669.76
703,711.08,665.68
704,712.26,661.6
705,713.44,657.52
706,714.62,653.43
707,715.79,649.35
708,716.97,645.27
709,718.15,641.19
710,719.33,637.11
711,720.51,633.03
712,722.07,628.73
713,723.64,624.43
714,725.2,620.13
715,726.77,615.83
716,728.33,611.54
717,729.9,607.24
718,731.46,602.94
719,733.03,598.64
720,734.59,594.34
721,734.59,594.34
722,734.59,594.34
723,734.59,594.34
724,734.59,594.34
725,734.59,594.34
726,734.59,594.34
727,734.59,594.34
728,734.59,594.34
729,734.59,594.34
730,734.59,594.34
731,734.59,594.34
732,734.59,594.34
733,734.59,594.34
734,734.59,594.34
735,734.59,594.34
736,734.59,594.34
737,734.59,594.34
738,734.59,594.34
739,734.59,594.34
740,734.59,594.34
741,734.59,594.34
742,734.59,594.34
743,734.59,594.34
744,734.59,594.34
745,734.59,594.34
746,734.59,594.34
747,734.59,594.34
748,734.59,594.34
749,734.59,594.34
750,734.59,594.34
751,734.59,594.34
752,734.59,594.34
753,734.59,594.34
754,734.59,594.34
755,734.59,594.34
756,734.59,594.34
757,734.59,594.34
758,734.59,594.34
759,734.59,594.34
760,734.59,594.34
761,734.59,594.34
762,734.59,594.34
763,734.59,594.34
764,734.59,594.34
765,734.59,594.34
766,734.59,594.34
767,734.59,594.34
768,734.59,594.34
769,734.59,594.34
770,734.59,594.34
771,734.59,594.34
772,734.59,594.34
773,734.59,594.34
774,734.59,594.34
775,734.59,594.34
776,734.59,594.34
777,734.59,594.34
778,734.59,594.34
779,734.59,594.34
780,734.59,594.34
781,734.59,594.34
782,734.59,594.34
783,734.59,594.34
784,734.59,594.34
785,734.59,594.34
786,734.59,594.34
787,734.59,594.34
788,734.59,594.34
789,734.59,594.34
790,734.59,594.34
791,734.59,594.34
792,734.59,594.34
793,734.59,594.34
794,734.59,594.34
795,734.59,594.34
796,734.59,594.34
797,734.59,594.34
798,734.59,594.34
799,734.59,594.34
800,734.59,594.34
801,734.59,594.34
802,734.59,594.34
803,734.59,594.34
804,734.59,594.34
805,734.59,594.34
806,734.59,594.34
807,734.59,594.34
808,734.59,594.34
809,734.59,594.34
810,734.59,594.34
811,734.59,594.34
812,734.59,594.34
813,734.59,594.34
814,734.59,594.34
815,734.59,594.34
816,734.59,594.34
817,734.59,594.34
818,734.59,594.34
819,734.59,594.34
820,734.59,594.34
821,734.59,594.34
822,734.59,594.34
823,734.59,594.34
824,734.59,594.34
825,734.59,594.34
826,734.59,594.34
827,734.59,594.34
828,734.59,594.34
829,734.59,594.34
830,734.59,594.34
831,735.75,592.39
832,736.91,590.45
833,738.07,588.5
834,739.23,586.56
835,740.39,584.61
836,741.55,582.66
837,742.71,580.72
838,743.87,578.77
839,745.03,576.83
840,746.19,574.88
841,749.54,574.18
842,752.89,573.49
843,756.25,572.8
844,759.6,572.1
845,765.66,574.37
846,771.72,576.63
847,777.78,578.89
848,783.85,581.16
849,789.91,583.43
850,795.97,585.69
851,802.03,587.96
852,808.09,590.22
853,812.67,591.61
854,817.25,593.0
855,821.83,594.39
856,826.41,595.78
857,830.99,597.17
858,835.57,598.56
859,838.65,592.46
860,841.72,586.37
861,844.8,580.27
862,847.87,574.17
863,850.95,568.08
864,854.02,561.98
865,857.1,555.88
866,860.17,549.79
867,863.25,543.69
868,866.32,537.59
869,869.39,531.5
870,872.47,525.4
871,872.97,524.45
872,873.47,523.51
873,873.97,522.56
874,874.47,521.62
875,874.97,520.67
876,875.47,519.72
877,875.96,518.78
878,876.46,517.83
879,876.96,516.89
880,877.46,515.94
881,877.96,515.0
882,878.46,514.05
883,879.49,509.25
884,880.53,504.46
885,881.56,499.66
886,882.6,494.87
887,883.63,490.07
888,884.66,485.28
889,885.7,480.49
890,886.73,475.69
891,887.29,474.62
892,887.85,473.55
893,888.42,472.48
894,888.98,471.41
895,889.54,470.34
896,890.1,469.26
897,890.66,468.19
898,891.22,467.12
899,891.79,466.05
900,892.35,464.98
901,892.91,463.91
902,892.91,463.91
903,892.91,463.91
904,892.91,463.91
905,892.91,463.91
906,892.91,463.91
907,892.91,463.91
908,892.91,463.91
909,892.91,463.91
910,892.91,463.91
911,892.91,463.91
912,892.91,463.91
913,892.91,463.91
914,892.91,463.91
915,892.91,463.91
916,892.91,463.91
917,892.91,463.91
918,892.91,463.91
919,892.91,463.91
920,892.91,463.91
921,892.91,463.91
922,892.91,463.91
923,892.91,463.91
924,892.91,463.91
925,892.91,463.91
926,892.91,463.91
927,892.91,463.91
928,892.91,463.91
929,892.91,463.91
930,892.91,463.91
931,892.91,463.91
932,892.91,463.91
933,892.91,463.91
934,892.91,463.91
935,892.91,463.91
936,892.91,463.91
937,893.92,463.18
938,894.93,462.45
939,895.95,461.73
940,896.96,461.0
941,897.97,460.27
942,898.98,459.54
943,899.99,458.81
944,901.0,458.08
945,902.02,457.36
946,903.03,456.63
947,904.04,455.9
948,904.8,454.37
949,905.56,452.83
950,906.32,451.29
951,907.08,449.76
952,907.85,448.23
953,908.61,446.69
954,909.37,445.15
955,910.13,443.62
956,910.89,442.09
957,911.65,440.55
958,911.65,440.55
959,911.65,440.55
960,911.65,440.55
961,911.65,440.55
962,911.65,440.55
963,911.65,440.55
964,911.65,440.55
965,911.65,440.55
966,911.65,440.55
967,913.25,438.06
968,914.86,435.57
969,916.46,433.09
970,918.07,430.6
971,919.67,428.11
972,921.27,425.62
973,922.88,423.14
974,924.48,420.65
